"year","location","cause","sex","all.mx","dis.mx","bg.mx","bg.mx.all","prev.rate","age","iso3","Nx","IR","CF"
2010,"Saudi Arabia","Ischemic stroke","Male",0.0244269906575989,0.00159465510282934,0.0228323355547696,0.0228323355547696,0.0469326018799999,63,"SAU",46037.4047629871,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0265547481925112,0.00179348480419189,0.0247612633883193,0.0247612633883193,0.0505442992799999,64,"SAU",42901.5053475291,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0286825057274235,0.00199231450555444,0.0266901912218691,0.0266901912218691,0.05415599668,65,"SAU",41836.8207430056,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0308102632623359,0.002191144206917,0.0286191190554189,0.0286191190554189,0.05776769408,66,"SAU",39234.9689983845,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0329380207972482,0.00238997390827955,0.0305480468889686,0.0305480468889686,0.06137939148,67,"SAU",35673.3153663084,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0362176789124715,0.00279181957127817,0.0334258593411933,0.0334258593411933,0.06490840309,68,"SAU",31658.2692000165,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0394973370276948,0.0031936652342768,0.036303671793418,0.036303671793418,0.0684374147,69,"SAU",28068.6202489437,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0427769951429181,0.00359551089727542,0.0391814842456427,0.0391814842456427,0.07196642631,70,"SAU",24771.9799167644,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0460566532581414,0.00399735656027404,0.0420592966978674,0.0420592966978674,0.07549543792,71,"SAU",22720.190086113,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0493363113733647,0.00439920222327267,0.0449371091500921,0.0449371091500921,0.0790244495300001,72,"SAU",20250.0989437965,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0543219054515023,0.005058129800649,0.0492637756508533,0.0492637756508533,0.08120051912,73,"SAU",17859.7428555151,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0593074995296398,0.00571705737802534,0.0535904421516145,0.0535904421516145,0.08337658871,74,"SAU",14448.2915242128,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0642930936077773,0.00637598495540167,0.0579171086523757,0.0579171086523757,0.0855526583,75,"SAU",10581.2650462547,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0692786876859149,0.00703491253277801,0.0622437751531369,0.0622437751531369,0.0877287278899999,76,"SAU",9505.61331217048,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0742642817640524,0.00769384011015434,0.0665704416538981,0.0665704416538981,0.0899047974799999,77,"SAU",8554.09878510009,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0816318961076258,0.00900695032212143,0.0726249457855043,0.0726249457855043,0.0897950941439999,78,"SAU",7743.88043884864,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0889995104511991,0.0103200605340885,0.0786794499171106,0.0786794499171106,0.0896853908079999,79,"SAU",7566.47517595047,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.0963671247947725,0.0116331707460556,0.0847339540487169,0.0847339540487169,0.0895756874719999,80,"SAU",8102.79218845029,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.103734739138346,0.0129462809580227,0.0907884581803231,0.0907884581803231,0.0894659841359999,81,"SAU",7692.22986643682,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.111102353481919,0.0142593911699898,0.0968429623119294,0.0968429623119294,0.0893562807999999,82,"SAU",6947.97865913226,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.122048400841164,0.0157529483162197,0.106295452524945,0.106295452524945,0.0855934914419999,83,"SAU",5950.65937288776,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.13299444820041,0.0172465054624496,0.11574794273796,0.11574794273796,0.0818307020839999,84,"SAU",5008.67939865415,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.143940495559655,0.0187400626086795,0.125200432950975,0.125200432950975,0.0780679127259999,85,"SAU",4139.29175739219,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.1548865429189,0.0202336197549094,0.134652923163991,0.134652923163991,0.0743051233679999,86,"SAU",3330.76034082687,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.165832590278145,0.0217271769011393,0.144105413377006,0.144105413377006,0.0705423340099999,87,"SAU",2709.15710465518,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.180181079971791,0.0237427871680059,0.156438292803785,0.156438292803785,0.0664632442779999,88,"SAU",2219.56688559657,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.194529569665436,0.0257583974348724,0.168771172230564,0.168771172230564,0.0623841545459999,89,"SAU",1788.46283372702,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.208878059359082,0.027774007701739,0.181104051657343,0.181104051657343,0.0583050648139999,90,"SAU",1426.68455039857,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.223226549052727,0.0297896179686056,0.193436931084122,0.193436931084122,0.0542259750819999,91,"SAU",1122.79224347063,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.237575038746373,0.0318052282354722,0.205769810510901,0.205769810510901,0.05014688535,92,"SAU",866.945290063371,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.2588935052605,0.034484605878768,0.224408899381732,0.224408899381732,0.047738171824,93,"SAU",660.263797446894,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.280211971774627,0.0371639835220637,0.243047988252563,0.243047988252563,0.045329458298,94,"SAU",485.007593481621,0,0
2010,"Saudi Arabia","Ischemic stroke","Male",0.301530438288754,0.0398433611653595,0.261687077123394,0.261687077123394,0.042920744772,95,"SAU",1005.15611780539,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00204153952864602,0,0.00204153952864602,0.00204153952864602,0,2,"SAU",233326.747202221,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00167034579566363,0,0.00167034579566363,0.00167034579566363,0,3,"SAU",232362.947877141,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00129915206268124,0,0.00129915206268124,0.00129915206268124,0,4,"SAU",231358.202590688,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000927958329698848,0,0.000927958329698848,0.000927958329698848,0,5,"SAU",230395.201136241,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000556764596716457,0,0.000556764596716457,0.000556764596716457,0,6,"SAU",229238.036812429,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000185570863734067,0,0.000185570863734067,0.000185570863734067,0,7,"SAU",228828.937169846,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000191857011625378,0,0.000191857011625378,0.000191857011625378,0,8,"SAU",229504.782658886,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000198143159516689,0,0.000198143159516689,0.000198143159516689,0,9,"SAU",231351.679606858,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000204429307408001,0,0.000204429307408001,0.000204429307408001,0,10,"SAU",234143.774169114,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000210715455299312,0,0.000210715455299312,0.000210715455299312,0,11,"SAU",238342.144269202,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000217001603190624,0,0.000217001603190624,0.000217001603190624,0,12,"SAU",242878.071668574,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00027271712291106,6.00778962470253e-08,0.000272657045014813,0.000272657045014813,3.87785140475005e-06,13,"SAU",246844.246436002,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000328432642631495,1.20155792494051e-07,0.000328312486839001,0.000328312486839001,7.75570280950011e-06,14,"SAU",249950.904940995,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000384148162351931,1.80233688741076e-07,0.00038396792866319,0.00038396792866319,1.16335542142502e-05,15,"SAU",252391.483205473,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000439863682072367,2.40311584988101e-07,0.000439623370487379,0.000439623370487379,1.55114056190002e-05,16,"SAU",255032.83181301,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000495579201792803,3.00389481235126e-07,0.000495278812311568,0.000495278812311568,1.93892570237503e-05,17,"SAU",256645.367620872,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000545694851398146,5.45703237081735e-07,0.000545149148161064,0.000545149148161064,3.33183475542762e-05,18,"SAU",259392.993263399,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000595810501003488,7.91016992928344e-07,0.00059501948401056,0.00059501948401056,4.72474380848021e-05,19,"SAU",263450.009446302,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000645926150608831,1.03633074877495e-06,0.000644889819860056,0.000644889819860056,6.11765286153281e-05,20,"SAU",269874.63774034,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000696041800214173,1.28164450462156e-06,0.000694760155709552,0.000694760155709552,7.5105619145854e-05,21,"SAU",277373.44979511,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000746157449819516,1.52695826046817e-06,0.000744630491559048,0.000744630491559048,8.90347096763799e-05,22,"SAU",280297.515975064,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000792490589342204,2.66641397241203e-06,0.000789824175369792,0.000789824175369792,0.000147395897749406,23,"SAU",281616.621045347,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000838823728864892,3.80586968435589e-06,0.000835017859180536,0.000835017859180536,0.000205757085822432,24,"SAU",281558.097732669,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000885156868387579,4.94532539629975e-06,0.000880211542991279,0.000880211542991279,0.000264118273895457,25,"SAU",279455.819456251,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000931490007910267,6.08478110824361e-06,0.000925405226802023,0.000925405226802023,0.000322479461968483,26,"SAU",275999.388568358,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.000977823147432955,7.22423682018747e-06,0.000970598910612767,0.000970598910612767,0.000380840650041509,27,"SAU",270757.143918112,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.001049921952686,1.22679177921345e-05,0.00103765403489386,0.00103765403489386,0.000575104540223035,28,"SAU",265877.798248532,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00112202075793904,1.73115987640816e-05,0.00110470915917496,0.00110470915917496,0.000769368430404561,29,"SAU",261771.436209699,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00119411956319209,2.23552797360287e-05,0.00117176428345606,0.00117176428345606,0.000963632320586088,30,"SAU",258191.934356184,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00126621836844513,2.73989607079758e-05,0.00123881940773715,0.00123881940773715,0.00115789621076761,31,"SAU",254479.107185937,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00133831717369817,3.24426416799228e-05,0.00130587453201825,0.00130587453201825,0.00135216010094914,32,"SAU",248534.183301956,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00146693522790275,4.18483310863074e-05,0.00142508689681644,0.00142508689681644,0.00164266945456566,33,"SAU",243077.131236454,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00159555328210732,5.1254020492692e-05,0.00154429926161463,0.00154429926161463,0.00193317880818218,34,"SAU",237957.757564916,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0017241713363119,6.06597098990765e-05,0.00166351162641282,0.00166351162641282,0.0022236881617987,35,"SAU",231662.431255356,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00185278939051648,7.00653993054611e-05,0.00178272399121102,0.00178272399121102,0.00251419751541522,36,"SAU",223442.084429443,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00198140744472105,7.94710887118457e-05,0.00190193635600921,0.00190193635600921,0.00280470686903175,37,"SAU",213191.698126015,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0021952636931107,9.30042838301551e-05,0.00210225940928055,0.00210225940928055,0.00330733652180957,38,"SAU",201627.274820844,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00240911994150035,0.000106537478948465,0.00230258246255189,0.00230258246255189,0.0038099661745874,39,"SAU",189230.947726567,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00262297618989,0.000120070674066774,0.00250290551582323,0.00250290551582323,0.00431259582736522,40,"SAU",175726.625610258,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00283683243827965,0.000133603869185083,0.00270322856909457,0.00270322856909457,0.00481522548014305,41,"SAU",162939.059651017,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0030506886866693,0.000147137064303393,0.00290355162236591,0.00290355162236591,0.00531785513292087,42,"SAU",154149.764496795,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00338865642185198,0.000168366976440873,0.00322028944541111,0.00322028944541111,0.00573160852579842,43,"SAU",146082.601431904,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00372662415703466,0.000189596888578354,0.00353702726845631,0.00353702726845631,0.00614536191867597,44,"SAU",138537.182139421,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00406459189221734,0.000210826800715834,0.00385376509150151,0.00385376509150151,0.00655911531155351,45,"SAU",131778.280072797,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00440255962740002,0.000232056712853315,0.00417050291454671,0.00417050291454671,0.00697286870443106,46,"SAU",124942.609901146,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0047405273625827,0.000253286624990795,0.0044872407375919,0.0044872407375919,0.00738662209730861,47,"SAU",117109.862465105,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00524136322849586,0.000272721724719037,0.00496864150377682,0.00496864150377682,0.00753042732952762,48,"SAU",109053.18021391,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00574219909440902,0.000292156824447278,0.00545004226996174,0.00545004226996174,0.00767423256174664,49,"SAU",100757.467113,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00624303496032218,0.00031159192417552,0.00593144303614666,0.00593144303614666,0.00781803779396565,50,"SAU",92085.695234488,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00674387082623534,0.000331027023903761,0.00641284380233157,0.00641284380233157,0.00796184302618467,51,"SAU",83958.0412552471,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00724470669214849,0.000350462123632002,0.00689424456851649,0.00689424456851649,0.00810564825840368,52,"SAU",78714.1324098426,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00798130125961595,0.00036590069975457,0.00761540055986138,0.00761540055986138,0.00830084228056022,53,"SAU",73970.6543579466,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00871789582708341,0.000381339275877137,0.00833655655120627,0.00833655655120627,0.00849603630271675,54,"SAU",69506.6047604722,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.00945449039455087,0.000396777851999704,0.00905771254255116,0.00905771254255116,0.00869123032487329,55,"SAU",65564.1468982892,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0101910849620183,0.000412216428122272,0.00977886853389606,0.00977886853389606,0.00888642434702983,56,"SAU",61696.4438688593,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0109276795294858,0.000427655004244839,0.0105000245252409,0.0105000245252409,0.00908161836918637,57,"SAU",57343.7358674112,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0119733909869378,0.000432819094286951,0.0115405718926508,0.0115405718926508,0.00922787483581756,58,"SAU",52301.817560638,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0130191024443898,0.000437983184329063,0.0125811192600607,0.0125811192600607,0.00937413130244875,59,"SAU",46838.2646854369,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0140648139018418,0.000443147274371175,0.0136216666274706,0.0136216666274706,0.00952038776907994,60,"SAU",41187.5304830833,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0151105253592938,0.000448311364413287,0.0146622139948805,0.0146622139948805,0.00966664423571114,61,"SAU",39096.2221457128,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0161562368167458,0.000453475454455399,0.0157027613622904,0.0157027613622904,0.00981290070234233,62,"SAU",37794.8684673824,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0176904219149875,0.000465589924998984,0.0172248319899885,0.0172248319899885,0.0100139361265362,63,"SAU",33822.9364994953,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0192246070132291,0.00047770439554257,0.0187469026176866,0.0187469026176866,0.01021497155073,64,"SAU",30483.3086236546,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0207587921114708,0.000489818866086155,0.0202689732453846,0.0202689732453846,0.0104160069749238,65,"SAU",27578.8629136976,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0222929772097125,0.00050193333662974,0.0217910438730827,0.0217910438730827,0.0106170423991177,66,"SAU",24672.5843974702,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0238271623079541,0.000514047807173326,0.0233131145007808,0.0233131145007808,0.0108180778233115,67,"SAU",24609.3403460391,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0264413618156323,0.000536242443297865,0.0259051193723344,0.0259051193723344,0.0106947594469505,68,"SAU",22757.1652222237,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0290555613233105,0.000558437079422404,0.0284971242438881,0.0284971242438881,0.0105714410705895,69,"SAU",19913.362771674,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0316697608309886,0.000580631715546943,0.0310891291154417,0.0310891291154417,0.0104481226942285,70,"SAU",17419.1638145218,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0342839603386668,0.000602826351671482,0.0336811339869953,0.0336811339869953,0.0103248043178675,71,"SAU",14791.0745883807,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.036898159846345,0.00062502098779602,0.036273138858549,0.036273138858549,0.0102014859415065,72,"SAU",14270.9643389709,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0410993489493565,0.000649160823667555,0.0404501881256889,0.0404501881256889,0.0103630520636798,73,"SAU",13097.3442804327,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.045300538052368,0.00067330065953909,0.0446272373928289,0.0446272373928289,0.0105246181858531,74,"SAU",11585.4673537101,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0495017271553795,0.000697440495410625,0.0488042866599689,0.0488042866599689,0.0106861843080264,75,"SAU",9700.2913334329,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.053702916258391,0.00072158033128216,0.0529813359271089,0.0529813359271089,0.0108477504301997,76,"SAU",7717.29303371715,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0579041053614026,0.000745720167153695,0.0571583851942489,0.0571583851942489,0.0110093165523729,77,"SAU",7443.94829017476,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0647718846387554,0.00075650658952857,0.0640153780492268,0.0640153780492268,0.0111654134149782,78,"SAU",6991.10369921036,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0716396639161082,0.000767293011903445,0.0708723709042048,0.0708723709042048,0.0113215102775835,79,"SAU",6399.02050763666,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.078507443193461,0.00077807943427832,0.0777293637591827,0.0777293637591827,0.0114776071401888,80,"SAU",6549.20934581959,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0853752224708138,0.000788865856653195,0.0845863566141607,0.0845863566141607,0.0116337040027941,81,"SAU",7536.67854035358,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.0922430017481667,0.00079965227902807,0.0914433494691386,0.0914433494691386,0.0117898008653993,82,"SAU",7139.57115963842,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.103855721158611,0.000818935423233909,0.103036785735377,0.103036785735377,0.0114042473086014,83,"SAU",6445.25176603903,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.115468440569055,0.000838218567439747,0.114630222001615,0.114630222001615,0.0110186937518035,84,"SAU",5550.51143940012,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.127081159979499,0.000857501711645586,0.126223658267853,0.126223658267853,0.0106331401950056,85,"SAU",4537.88202357236,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.138693879389943,0.000876784855851425,0.137817094534092,0.137817094534092,0.0102475866382076,86,"SAU",3572.52673476869,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.150306598800387,0.000896068000057263,0.14941053080033,0.14941053080033,0.0098620330814097,87,"SAU",2686.37740643303,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.164758972999369,0.000936825774475235,0.163822147224894,0.163822147224894,0.00955906946110319,88,"SAU",2106.41958665694,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.17921134719835,0.000977583548893206,0.178233763649457,0.178233763649457,0.00925610584079667,89,"SAU",1710.71102202097,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.193663721397332,0.00101834132331118,0.192645380074021,0.192645380074021,0.00895314222049015,90,"SAU",1358.03000112491,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.208116095596313,0.00105909909772915,0.207056996498584,0.207056996498584,0.00865017860018363,91,"SAU",1067.33488357679,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.222568469795295,0.00109985687214712,0.221468612923148,0.221468612923148,0.00834721497987711,92,"SAU",826.739024610111,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.244864620266821,0.00113303938727381,0.243731580879547,0.243731580879547,0.00828492261580238,93,"SAU",627.883897356803,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.267160770738348,0.00116622190240051,0.265994548835947,0.265994548835947,0.00822263025172765,94,"SAU",469.309461685973,0,0
2011,"Saudi Arabia","Breast cancer","Female",0.289456921209874,0.0011994044175272,0.288257516792347,0.288257516792347,0.00816033788765293,95,"SAU",1053.24755349777,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00220602989719249,0,0.00220602989719249,0.00220602989719249,0,2,"SAU",248329.103216734,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00181209720185754,0,0.00181209720185754,0.00181209720185754,0,3,"SAU",248539.57220491,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.0014181645065226,0,0.0014181645065226,0.0014181645065226,0,4,"SAU",249073.058384693,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00102423181118765,0,0.00102423181118765,0.00102423181118765,0,5,"SAU",250039.52718678,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.000630299115852703,0,0.000630299115852703,0.000630299115852703,0,6,"SAU",251214.580619395,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.000236366420517757,0,0.000236366420517757,0.000236366420517757,0,7,"SAU",252839.402746524,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.000246811585989941,0,0.000246811585989941,0.000246811585989941,0,8,"SAU",255179.201285666,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.000257256751462125,0,0.000257256751462125,0.000257256751462125,0,9,"SAU",258263.793088783,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.000267701916934309,0,0.000267701916934309,0.000267701916934309,0,10,"SAU",261740.860488809,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.000278147082406493,0,0.000278147082406493,0.000278147082406493,0,11,"SAU",266384.836018285,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.000288592247878677,0,0.000288592247878677,0.000288592247878677,0,12,"SAU",270912.388162973,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.000417255979808341,2.16712651304655e-08,0.00041723430854321,0.00041723430854321,7.44710507134969e-07,13,"SAU",275712.678948851,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.000545919711738004,4.33425302609309e-08,0.000545876369207743,0.000545876369207743,1.48942101426994e-06,14,"SAU",280842.320362679,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.000674583443667668,6.50137953913964e-08,0.000674518429872277,0.000674518429872277,2.23413152140491e-06,15,"SAU",286711.271752718,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.000803247175597332,8.66850605218619e-08,0.00080316049053681,0.00080316049053681,2.97884202853987e-06,16,"SAU",293886.053985487,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.000931910907526995,1.08356325652327e-07,0.000931802551201343,0.000931802551201343,3.72355253567484e-06,17,"SAU",299842.125386107,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00105682919935088,1.08248811787486e-07,0.00105672095053909,0.00105672095053909,3.75397373367994e-06,18,"SAU",306914.538873453,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00118174749117476,1.08141297922645e-07,0.00118163934987684,0.00118163934987684,3.78439493168503e-06,19,"SAU",315362.514081955,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00130666578299864,1.08033784057804e-07,0.00130655774921458,0.00130655774921458,3.81481612969013e-06,20,"SAU",326353.02349456,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00143158407482252,1.07926270192963e-07,0.00143147614855233,0.00143147614855233,3.84523732769522e-06,21,"SAU",337897.305429271,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.0015565023666464,1.07818756328122e-07,0.00155639454789007,0.00155639454789007,3.87565852570032e-06,22,"SAU",344342.982320173,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00159574882819565,1.07802399244368e-07,0.00159564102579641,0.00159564102579641,3.92524634498006e-06,23,"SAU",349756.607898491,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00163499528974491,1.07786042160614e-07,0.00163488750370274,0.00163488750370274,3.97483416425979e-06,24,"SAU",354234.83698727,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00167424175129416,1.0776968507686e-07,0.00167413398160908,0.00167413398160908,4.02442198353953e-06,25,"SAU",355500.479607085,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00171348821284341,1.07753327993106e-07,0.00171338045951541,0.00171338045951541,4.07400980281927e-06,26,"SAU",356060.92434562,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00175273467439266,1.07736970909352e-07,0.00175262693742175,0.00175262693742175,4.12359762209901e-06,27,"SAU",357595.692417078,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00182431361558549,1.08418992473704e-07,0.00182420519659301,0.00182420519659301,4.10789907799104e-06,28,"SAU",361716.409055472,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00189589255677831,1.09101014038056e-07,0.00189578345576428,0.00189578345576428,4.09220053388307e-06,29,"SAU",368884.585582308,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00196747149797114,1.09783035602408e-07,0.00196736171493554,0.00196736171493554,4.0765019897751e-06,30,"SAU",379761.009713042,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00203905043916397,1.1046505716676e-07,0.0020389399741068,0.0020389399741068,4.06080344566713e-06,31,"SAU",390404.65607695,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.0021106293803568,1.11147078731112e-07,0.00211051823327807,0.00211051823327807,4.04510490155915e-06,32,"SAU",391658.954046968,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00223445079080964,1.31102171061599e-07,0.00223431968863858,0.00223431968863858,4.49362900381852e-06,33,"SAU",390460.466702182,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00235827220126248,1.51057263392085e-07,0.00235812114399909,0.00235812114399909,4.94215310607789e-06,34,"SAU",386379.559436646,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00248209361171532,1.71012355722572e-07,0.0024819225993596,0.0024819225993596,5.39067720833726e-06,35,"SAU",376774.694160222,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.00260591502216816,1.90967448053058e-07,0.00260572405472011,0.00260572405472011,5.83920131059663e-06,36,"SAU",362411.478510823,0,0
2011,"Saudi Arabia","Breast cancer","Male",0.002729736432621,2.10922540383545e-07,0.00272952551008062,0.00272952551008062,6.28772541285599e-06,37,"SAU",348879.219344949,0,0
