measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Saudi Arabia,Female,55-59 years,Breast cancer,Number,2019,351.5548616268241,566.388890073933,198.60767952104754
YLDs (Years Lived with Disability),Saudi Arabia,Male,60-64 years,Breast cancer,Number,2019,3.6186713914134887,8.055703108236065,1.417599090882723
YLDs (Years Lived with Disability),Saudi Arabia,Female,60-64 years,Breast cancer,Number,2019,240.27683254206974,379.4956122115466,136.9552328788201
YLDs (Years Lived with Disability),Saudi Arabia,Male,65-69 years,Breast cancer,Number,2019,3.8882223560167923,8.714702036261006,1.4586159886634924
YLDs (Years Lived with Disability),Saudi Arabia,Female,65-69 years,Breast cancer,Number,2019,153.30657601943943,244.4434574368272,89.63531567598474
YLDs (Years Lived with Disability),Saudi Arabia,Male,70-74 years,Breast cancer,Number,2019,2.756520548937956,6.108886370661148,1.010823128976577
YLDs (Years Lived with Disability),Saudi Arabia,Female,70-74 years,Breast cancer,Number,2019,76.868526405111,116.42558732434273,47.07661319660005
YLDs (Years Lived with Disability),Saudi Arabia,Male,75-79 years,Breast cancer,Number,2019,2.1109716173267787,4.755942676612999,0.7901252153013947
YLDs (Years Lived with Disability),Saudi Arabia,Female,75-79 years,Breast cancer,Number,2019,42.63433429022033,65.54027852068948,26.871571381551448
YLLs (Years of Life Lost),Saudi Arabia,Male,15-19 years,Diabetes mellitus type 2,Number,2019,93.23643205753758,156.9581887537821,49.309768517570255
YLLs (Years of Life Lost),Saudi Arabia,Female,15-19 years,Diabetes mellitus type 2,Number,2019,166.05555015520807,276.45133066828714,92.46098184707772
YLLs (Years of Life Lost),Saudi Arabia,Male,20-24 years,Diabetes mellitus type 2,Number,2019,188.0209653511044,351.2044876535956,88.03048758751208
YLLs (Years of Life Lost),Saudi Arabia,Female,20-24 years,Diabetes mellitus type 2,Number,2019,420.6068119350125,704.1590031386248,233.87901547245008
YLLs (Years of Life Lost),Saudi Arabia,Male,25-29 years,Diabetes mellitus type 2,Number,2019,506.16726836755765,912.4257875473437,237.1262857256714
YLLs (Years of Life Lost),Saudi Arabia,Female,25-29 years,Diabetes mellitus type 2,Number,2019,568.1913949327242,942.1371025105824,313.1320426601689
YLLs (Years of Life Lost),Saudi Arabia,Male,30-34 years,Diabetes mellitus type 2,Number,2019,1198.4841689725004,2078.243787725922,649.9621233864093
YLLs (Years of Life Lost),Saudi Arabia,Female,30-34 years,Diabetes mellitus type 2,Number,2019,1193.3420004061782,1985.402689918799,685.0665450847752
YLLs (Years of Life Lost),Saudi Arabia,Male,35-39 years,Diabetes mellitus type 2,Number,2019,2394.544788416673,4210.94696644796,1264.3554527411184
YLLs (Years of Life Lost),Saudi Arabia,Female,35-39 years,Diabetes mellitus type 2,Number,2019,1539.026635990719,2362.218939028377,934.1309405465252
YLLs (Years of Life Lost),Saudi Arabia,Male,40-44 years,Diabetes mellitus type 2,Number,2019,3921.542123439585,6308.03980951919,2251.022905147191
YLLs (Years of Life Lost),Saudi Arabia,Female,40-44 years,Diabetes mellitus type 2,Number,2019,2678.2491169423265,4127.3009346876215,1673.3028822905999
YLLs (Years of Life Lost),Saudi Arabia,Male,45-49 years,Diabetes mellitus type 2,Number,2019,6470.645911676372,10142.531836405664,3743.4804565026866
YLLs (Years of Life Lost),Saudi Arabia,Female,45-49 years,Diabetes mellitus type 2,Number,2019,3722.958214139268,5665.235054036434,2340.3548648964406
YLLs (Years of Life Lost),Saudi Arabia,Male,50-54 years,Diabetes mellitus type 2,Number,2019,7151.9001358734895,10562.114022184693,4387.56430863583
YLLs (Years of Life Lost),Saudi Arabia,Female,50-54 years,Diabetes mellitus type 2,Number,2019,4410.455682318027,6648.012046510069,2838.662039288417
YLLs (Years of Life Lost),Saudi Arabia,Male,55-59 years,Diabetes mellitus type 2,Number,2019,8112.986095242303,11897.127624175839,5145.589796030556
YLLs (Years of Life Lost),Saudi Arabia,Female,55-59 years,Diabetes mellitus type 2,Number,2019,4560.798886871832,6663.572989718625,2931.767481158972
YLLs (Years of Life Lost),Saudi Arabia,Male,60-64 years,Diabetes mellitus type 2,Number,2019,6829.8364751840245,9985.348700885004,4507.305868437551
YLLs (Years of Life Lost),Saudi Arabia,Female,60-64 years,Diabetes mellitus type 2,Number,2019,3646.5493730223366,5501.973218810324,2362.445577675718
YLLs (Years of Life Lost),Saudi Arabia,Male,65-69 years,Diabetes mellitus type 2,Number,2019,5538.279762440529,7798.040061223494,3697.117182440089
YLLs (Years of Life Lost),Saudi Arabia,Female,65-69 years,Diabetes mellitus type 2,Number,2019,2732.2143953045015,4020.4005879989863,1755.875492977252
YLLs (Years of Life Lost),Saudi Arabia,Male,70-74 years,Diabetes mellitus type 2,Number,2019,4043.9193396317087,5881.645965192116,2755.6513329388417
YLLs (Years of Life Lost),Saudi Arabia,Female,70-74 years,Diabetes mellitus type 2,Number,2019,1708.5250199297748,2606.945506196085,1118.2949257362532
YLLs (Years of Life Lost),Saudi Arabia,Male,75-79 years,Diabetes mellitus type 2,Number,2019,2043.4892355077325,2912.733256058448,1358.407093299531
YLLs (Years of Life Lost),Saudi Arabia,Female,75-79 years,Diabetes mellitus type 2,Number,2019,1056.5461257906268,1640.935508885719,673.4674341641039
YLLs (Years of Life Lost),Saudi Arabia,Male,80-84,Diabetes mellitus type 2,Number,2019,979.2645147764481,1387.2504168119979,656.3443296265098
YLLs (Years of Life Lost),Saudi Arabia,Female,80-84,Diabetes mellitus type 2,Number,2019,665.0893884728237,1043.7246483750628,414.3217956562793
YLLs (Years of Life Lost),Saudi Arabia,Male,85-89,Diabetes mellitus type 2,Number,2019,468.69721163295094,682.7121823755868,295.0083574301204
YLLs (Years of Life Lost),Saudi Arabia,Female,85-89,Diabetes mellitus type 2,Number,2019,414.6039950651377,669.3329511678087,255.2214424565432
YLLs (Years of Life Lost),Saudi Arabia,Male,90-94,Diabetes mellitus type 2,Number,2019,212.72598414063643,313.183457676083,136.88635387181134
YLLs (Years of Life Lost),Saudi Arabia,Female,90-94,Diabetes mellitus type 2,Number,2019,239.5627390208846,385.02895002893916,146.862092652346
YLLs (Years of Life Lost),Saudi Arabia,Male,95+ years,Diabetes mellitus type 2,Number,2019,51.99307832889684,77.77033573382808,31.782934487147177
YLLs (Years of Life Lost),Saudi Arabia,Female,95+ years,Diabetes mellitus type 2,Number,2019,43.891169123810954,73.33843679898794,23.895126333167095
YLLs (Years of Life Lost),Saudi Arabia,Male,95+ years,Ischemic stroke,Number,2019,331.27862196405255,450.5709925046323,202.50064756612338
YLLs (Years of Life Lost),Saudi Arabia,Female,95+ years,Ischemic stroke,Number,2019,414.55984880751055,550.9363098701813,264.74122740346814
YLLs (Years of Life Lost),Saudi Arabia,Male,15-19 years,Ischemic heart disease,Number,2019,1110.7946471890814,1750.4525830788061,651.0127181162783
YLLs (Years of Life Lost),Saudi Arabia,Female,15-19 years,Ischemic heart disease,Number,2019,1023.1964070135857,1590.9427253105391,586.3628580650199
YLLs (Years of Life Lost),Saudi Arabia,Male,20-24 years,Ischemic heart disease,Number,2019,2975.2673746433657,5057.467275192084,1674.0524492202967
YLLs (Years of Life Lost),Saudi Arabia,Female,20-24 years,Ischemic heart disease,Number,2019,2407.749937742261,3852.0755665374404,1385.0139753062022
YLLs (Years of Life Lost),Saudi Arabia,Male,25-29 years,Ischemic heart disease,Number,2019,6743.284404122685,11246.478978235678,3896.302021141481
YLLs (Years of Life Lost),Saudi Arabia,Female,25-29 years,Ischemic heart disease,Number,2019,3840.278507915321,6199.292219864892,2266.277092037394
YLLs (Years of Life Lost),Saudi Arabia,Male,30-34 years,Ischemic heart disease,Number,2019,17908.28719763511,29447.80276072361,10188.814830941163
YLLs (Years of Life Lost),Saudi Arabia,Female,30-34 years,Ischemic heart disease,Number,2019,9879.816288533992,14547.708498829594,5895.430730060217
YLLs (Years of Life Lost),Saudi Arabia,Male,35-39 years,Ischemic heart disease,Number,2019,36135.576245469674,57644.74527577866,21455.435527368525
YLLs (Years of Life Lost),Saudi Arabia,Female,35-39 years,Ischemic heart disease,Number,2019,14903.372371414127,22331.213457034846,9260.53614323005
YLLs (Years of Life Lost),Saudi Arabia,Male,40-44 years,Ischemic heart disease,Number,2019,67257.11220618829,101384.3157989487,43317.63257745442
YLLs (Years of Life Lost),Saudi Arabia,Female,40-44 years,Ischemic heart disease,Number,2019,22769.061332054498,32691.791988172215,14832.297591183356
YLLs (Years of Life Lost),Saudi Arabia,Male,45-49 years,Ischemic heart disease,Number,2019,89218.89487628311,126403.0985780211,59586.71161377352
YLLs (Years of Life Lost),Saudi Arabia,Female,45-49 years,Ischemic heart disease,Number,2019,34141.071509772846,47265.53859621595,23470.709847246588
YLLs (Years of Life Lost),Saudi Arabia,Male,50-54 years,Ischemic heart disease,Number,2019,90068.71819442975,120706.45608979803,65263.952806214875
YLLs (Years of Life Lost),Saudi Arabia,Female,50-54 years,Ischemic heart disease,Number,2019,35244.3436266971,46781.69216665346,25354.53097791364
YLLs (Years of Life Lost),Saudi Arabia,Male,55-59 years,Ischemic heart disease,Number,2019,88435.86541329965,114454.13357346843,66282.99966339272
YLLs (Years of Life Lost),Saudi Arabia,Female,55-59 years,Ischemic heart disease,Number,2019,35475.255709897036,46268.12491586407,26073.846141846992
YLLs (Years of Life Lost),Saudi Arabia,Male,60-64 years,Ischemic heart disease,Number,2019,73164.02491790136,90273.21304819605,55369.196259062985
YLLs (Years of Life Lost),Saudi Arabia,Female,60-64 years,Ischemic heart disease,Number,2019,32865.54691277392,42896.74097761007,24852.730703501846
YLLs (Years of Life Lost),Saudi Arabia,Male,65-69 years,Ischemic heart disease,Number,2019,56795.129669414506,67966.09958661471,45486.78594872375
YLLs (Years of Life Lost),Saudi Arabia,Female,65-69 years,Ischemic heart disease,Number,2019,24432.2896244871,30659.81125633871,18837.09664413235
YLLs (Years of Life Lost),Saudi Arabia,Male,70-74 years,Ischemic heart disease,Number,2019,37384.69506195292,44457.894583891546,29882.113804307486
YLLs (Years of Life Lost),Saudi Arabia,Female,70-74 years,Ischemic heart disease,Number,2019,16353.032320748212,20854.336925340504,12676.089672186252
YLLs (Years of Life Lost),Saudi Arabia,Male,75-79 years,Ischemic heart disease,Number,2019,20329.881302063626,24201.647086159504,16584.807338781982
YLLs (Years of Life Lost),Saudi Arabia,Female,75-79 years,Ischemic heart disease,Number,2019,10090.973734857964,12807.027554875678,7707.724418202021
YLLs (Years of Life Lost),Saudi Arabia,Male,80-84,Ischemic heart disease,Number,2019,10488.595683198277,12763.232813036251,8323.060609886319
YLLs (Years of Life Lost),Saudi Arabia,Female,80-84,Ischemic heart disease,Number,2019,6896.284154285827,9012.953606367591,4988.860596550649
YLLs (Years of Life Lost),Saudi Arabia,Male,85-89,Ischemic heart disease,Number,2019,5263.264399784624,6427.803368501376,4094.550065116228
YLLs (Years of Life Lost),Saudi Arabia,Female,85-89,Ischemic heart disease,Number,2019,5164.432651111548,6613.754334104115,3716.8856557297067
YLLs (Years of Life Lost),Saudi Arabia,Male,90-94,Ischemic heart disease,Number,2019,2671.224459149468,3295.628077274906,1984.1033268482195
YLLs (Years of Life Lost),Saudi Arabia,Female,90-94,Ischemic heart disease,Number,2019,2934.2269188034797,3865.8744234422124,2049.285744228604
YLLs (Years of Life Lost),Saudi Arabia,Male,95+ years,Ischemic heart disease,Number,2019,682.3267575387677,858.792168876771,468.53628302536833
YLLs (Years of Life Lost),Saudi Arabia,Female,95+ years,Ischemic heart disease,Number,2019,715.8514785696901,923.2534201709814,484.78490304646533
YLLs (Years of Life Lost),Saudi Arabia,Male,<5 years,Ischemic stroke,Number,2019,14.048248352518435,50.35791022725018,3.134275519710813
YLLs (Years of Life Lost),Saudi Arabia,Female,<5 years,Ischemic stroke,Number,2019,10.863114834079667,30.351840101752575,3.300830371365705
YLLs (Years of Life Lost),Saudi Arabia,Male,5-9 years,Ischemic stroke,Number,2019,14.843339775808822,32.688478495853076,4.512313046143316
YLLs (Years of Life Lost),Saudi Arabia,Female,5-9 years,Ischemic stroke,Number,2019,10.726792216518573,23.580497980806026,3.930308560101283
YLLs (Years of Life Lost),Saudi Arabia,Male,10-14 years,Ischemic stroke,Number,2019,38.17121368438284,82.36470296864128,13.567159561435098
YLLs (Years of Life Lost),Saudi Arabia,Female,10-14 years,Ischemic stroke,Number,2019,34.539011093416704,74.95885109451206,13.628990326274245
YLLs (Years of Life Lost),Saudi Arabia,Male,15-19 years,Ischemic stroke,Number,2019,206.98316793555514,369.47776718075653,98.41770115993799
YLLs (Years of Life Lost),Saudi Arabia,Female,15-19 years,Ischemic stroke,Number,2019,367.30260018559807,639.2198099330321,180.89044214419775
YLLs (Years of Life Lost),Saudi Arabia,Male,20-24 years,Ischemic stroke,Number,2019,463.04001445859114,856.6370166126965,212.35292002295708
YLLs (Years of Life Lost),Saudi Arabia,Female,20-24 years,Ischemic stroke,Number,2019,767.8039458707134,1292.679847857485,401.0786418498478
YLLs (Years of Life Lost),Saudi Arabia,Male,25-29 years,Ischemic stroke,Number,2019,1082.7931312654464,1984.78756924828,503.0940187834774
YLLs (Years of Life Lost),Saudi Arabia,Female,25-29 years,Ischemic stroke,Number,2019,1104.13439167015,1884.325129242832,583.5868293981559
YLLs (Years of Life Lost),Saudi Arabia,Male,30-34 years,Ischemic stroke,Number,2019,2153.606310512072,3827.2955938507575,971.6991293168446
YLLs (Years of Life Lost),Saudi Arabia,Female,30-34 years,Ischemic stroke,Number,2019,2046.1976770615947,3525.347950135799,1048.046891966544
YLLs (Years of Life Lost),Saudi Arabia,Male,35-39 years,Ischemic stroke,Number,2019,4298.947647565291,7684.417327540162,2133.7390212222863
YLLs (Years of Life Lost),Saudi Arabia,Female,35-39 years,Ischemic stroke,Number,2019,3935.334981180344,6602.385222627087,2190.7145078752096
YLLs (Years of Life Lost),Saudi Arabia,Male,40-44 years,Ischemic stroke,Number,2019,6891.689513995264,12252.32561273791,3305.2552788831654
YLLs (Years of Life Lost),Saudi Arabia,Female,40-44 years,Ischemic stroke,Number,2019,5747.601743877083,9103.351829649442,3300.416056837662
YLLs (Years of Life Lost),Saudi Arabia,Male,45-49 years,Ischemic stroke,Number,2019,9811.214428823096,16182.804554156579,5257.353671185615
YLLs (Years of Life Lost),Saudi Arabia,Female,45-49 years,Ischemic stroke,Number,2019,5325.943693407918,8591.77341491155,3033.5469280389084
YLLs (Years of Life Lost),Saudi Arabia,Male,50-54 years,Ischemic stroke,Number,2019,10683.29142899075,16902.343144555074,5842.4571317130085
YLLs (Years of Life Lost),Saudi Arabia,Female,50-54 years,Ischemic stroke,Number,2019,6000.661103522632,9281.744061948131,3624.871616750677
YLLs (Years of Life Lost),Saudi Arabia,Male,55-59 years,Ischemic stroke,Number,2019,10547.405699578143,16138.038894941259,5912.1104580074125
YLLs (Years of Life Lost),Saudi Arabia,Female,55-59 years,Ischemic stroke,Number,2019,5948.200724728407,9086.045016354023,3421.177019208135
YLLs (Years of Life Lost),Saudi Arabia,Male,60-64 years,Ischemic stroke,Number,2019,12901.402794702668,18428.08326104,7060.926693854332
YLLs (Years of Life Lost),Saudi Arabia,Female,60-64 years,Ischemic stroke,Number,2019,7915.809842570952,11884.17338395356,4865.986632985219
YLLs (Years of Life Lost),Saudi Arabia,Male,65-69 years,Ischemic stroke,Number,2019,11877.909746557692,16810.918849644142,6569.540892511725
YLLs (Years of Life Lost),Saudi Arabia,Female,65-69 years,Ischemic stroke,Number,2019,6619.102197044595,9462.829735457643,4354.413351208877
YLLs (Years of Life Lost),Saudi Arabia,Male,70-74 years,Ischemic stroke,Number,2019,10680.230941205486,14945.037591754197,6432.395602469711
YLLs (Years of Life Lost),Saudi Arabia,Female,70-74 years,Ischemic stroke,Number,2019,5878.893675100849,8147.126999254091,3986.348616767387
YLLs (Years of Life Lost),Saudi Arabia,Male,75-79 years,Ischemic stroke,Number,2019,7344.5208525270755,9898.630750122513,4954.456407300351
YLLs (Years of Life Lost),Saudi Arabia,Female,75-79 years,Ischemic stroke,Number,2019,4503.199798106295,6264.668102473531,3141.351034058604
YLLs (Years of Life Lost),Saudi Arabia,Male,80-84,Ischemic stroke,Number,2019,4663.876874891612,6178.364081829856,3047.517799610268
YLLs (Years of Life Lost),Saudi Arabia,Female,80-84,Ischemic stroke,Number,2019,3815.6637871050048,5260.1349170857675,2613.931889718121
YLLs (Years of Life Lost),Saudi Arabia,Male,85-89,Ischemic stroke,Number,2019,2531.0112554661628,3374.632724189939,1684.7654217653296
YLLs (Years of Life Lost),Saudi Arabia,Female,85-89,Ischemic stroke,Number,2019,2919.471315696347,4003.980102118248,1977.3067709663121
YLLs (Years of Life Lost),Saudi Arabia,Male,90-94,Ischemic stroke,Number,2019,1334.3412788074431,1770.1337393338988,855.0281457203297
YLLs (Years of Life Lost),Saudi Arabia,Female,90-94,Ischemic stroke,Number,2019,1885.8644886246568,2506.027375850384,1249.6515658395165
YLLs (Years of Life Lost),Saudi Arabia,Male,15-19 years,Breast cancer,Number,2019,11.013330585914243,13.508658054876308,8.86271812490898
YLLs (Years of Life Lost),Saudi Arabia,Female,15-19 years,Breast cancer,Number,2019,20.211764617828866,36.95394352364343,10.014694372842595
YLLs (Years of Life Lost),Saudi Arabia,Male,20-24 years,Breast cancer,Number,2019,13.00826065487413,17.310152984762667,10.463537876097636
YLLs (Years of Life Lost),Saudi Arabia,Female,20-24 years,Breast cancer,Number,2019,128.51772327580036,198.88369196118884,76.98826638004951
YLLs (Years of Life Lost),Saudi Arabia,Male,25-29 years,Breast cancer,Number,2019,14.637698228277014,20.599346612351223,11.343760626557161
YLLs (Years of Life Lost),Saudi Arabia,Female,25-29 years,Breast cancer,Number,2019,696.2622074124118,1100.9028341998287,425.1673242578906
YLLs (Years of Life Lost),Saudi Arabia,Male,30-34 years,Breast cancer,Number,2019,17.34406087949214,32.55548205708895,11.62759208008714
YLLs (Years of Life Lost),Saudi Arabia,Female,30-34 years,Breast cancer,Number,2019,3240.890352983898,5060.295888147907,1989.1184082880936
YLLs (Years of Life Lost),Saudi Arabia,Male,35-39 years,Breast cancer,Number,2019,28.567666471899237,72.22699607927844,12.146191941294866
YLLs (Years of Life Lost),Saudi Arabia,Female,35-39 years,Breast cancer,Number,2019,6716.026827526469,10220.88814653617,4012.761706644296
YLLs (Years of Life Lost),Saudi Arabia,Male,40-44 years,Breast cancer,Number,2019,55.90713928655827,143.7254736047905,18.834706839794467
YLLs (Years of Life Lost),Saudi Arabia,Female,40-44 years,Breast cancer,Number,2019,9247.06624556802,14248.396517353103,5714.5187202905645
YLLs (Years of Life Lost),Saudi Arabia,Male,45-49 years,Breast cancer,Number,2019,71.22352881511263,170.48669039063574,25.372329645491988
YLLs (Years of Life Lost),Saudi Arabia,Female,45-49 years,Breast cancer,Number,2019,10114.134678424029,15176.125602368491,6511.2328090385945
YLLs (Years of Life Lost),Saudi Arabia,Male,50-54 years,Breast cancer,Number,2019,59.63363280333166,135.8219697861279,23.465186598555338
YLLs (Years of Life Lost),Saudi Arabia,Female,50-54 years,Breast cancer,Number,2019,8488.994857414515,12240.84482414497,5601.772644152902
YLLs (Years of Life Lost),Saudi Arabia,Male,55-59 years,Breast cancer,Number,2019,57.68741858790646,121.6771530500197,22.927838389237515
YLLs (Years of Life Lost),Saudi Arabia,Female,55-59 years,Breast cancer,Number,2019,6105.978651641498,8553.851401728714,4158.211331815797
YLLs (Years of Life Lost),Saudi Arabia,Male,60-64 years,Breast cancer,Number,2019,57.48296763386647,113.20540067564644,23.40899475191055
YLLs (Years of Life Lost),Saudi Arabia,Female,60-64 years,Breast cancer,Number,2019,3659.062429978021,5086.416521049578,2507.6247666880886
YLLs (Years of Life Lost),Saudi Arabia,Male,65-69 years,Breast cancer,Number,2019,51.64117208920916,105.9136668128077,21.50302459754529
YLLs (Years of Life Lost),Saudi Arabia,Female,65-69 years,Breast cancer,Number,2019,2041.1717279063334,2822.546169011737,1416.4240004316478
YLLs (Years of Life Lost),Saudi Arabia,Male,70-74 years,Breast cancer,Number,2019,32.84249068038917,67.96871066585439,12.686019495773095
YLLs (Years of Life Lost),Saudi Arabia,Female,70-74 years,Breast cancer,Number,2019,1067.1521901102985,1457.2196434328646,761.8951987051643
YLLs (Years of Life Lost),Saudi Arabia,Male,75-79 years,Breast cancer,Number,2019,25.15496041717183,52.57262245439556,9.360481527695134
YLLs (Years of Life Lost),Saudi Arabia,Female,75-79 years,Breast cancer,Number,2019,506.8033734517552,695.0431428384414,351.36833122243956
YLLs (Years of Life Lost),Saudi Arabia,Male,80-84,Breast cancer,Number,2019,10.070041125377069,22.415185995019545,3.591217216509935
YLLs (Years of Life Lost),Saudi Arabia,Female,80-84,Breast cancer,Number,2019,238.6461366185265,330.53285286807665,164.18551157316182
YLLs (Years of Life Lost),Saudi Arabia,Male,85-89,Breast cancer,Number,2019,6.051747332353602,14.913819660270212,1.9272779137143152
YLLs (Years of Life Lost),Saudi Arabia,Female,85-89,Breast cancer,Number,2019,122.91476248069394,177.772118838619,80.06195382466692
YLLs (Years of Life Lost),Saudi Arabia,Male,90-94,Breast cancer,Number,2019,2.4687717378748486,5.523468385230538,0.8498672691785223
YLLs (Years of Life Lost),Saudi Arabia,Female,90-94,Breast cancer,Number,2019,57.679584326632465,82.6412023960566,37.75036309363481
YLLs (Years of Life Lost),Saudi Arabia,Male,95+ years,Breast cancer,Number,2019,0.380518490816601,0.8364726707320927,0.13150632139643667
YLLs (Years of Life Lost),Saudi Arabia,Female,95+ years,Breast cancer,Number,2019,10.217862518371625,16.277965850614475,5.930845378555007
YLLs (Years of Life Lost),Saudi Arabia,Male,5-9 years,Colon and rectum cancer,Number,2019,16.813653394274304,31.858942764463833,8.793012779309688
YLLs (Years of Life Lost),Saudi Arabia,Female,5-9 years,Colon and rectum cancer,Number,2019,12.514647590958647,22.959532740829726,6.57979383466971
YLLs (Years of Life Lost),Saudi Arabia,Male,10-14 years,Colon and rectum cancer,Number,2019,20.54551280750795,34.950800241343735,10.676790378728292
YLLs (Years of Life Lost),Saudi Arabia,Female,10-14 years,Colon and rectum cancer,Number,2019,17.138628087342216,28.88215401724901,8.612520424690828
YLLs (Years of Life Lost),Saudi Arabia,Male,15-19 years,Colon and rectum cancer,Number,2019,62.70343751963594,111.02170249999952,32.04346649431148
YLLs (Years of Life Lost),Saudi Arabia,Female,15-19 years,Colon and rectum cancer,Number,2019,61.96525465546302,97.28947853145895,34.61726076976335
YLLs (Years of Life Lost),Saudi Arabia,Male,20-24 years,Colon and rectum cancer,Number,2019,223.9663808240618,354.34343790665685,134.85401543344005
YLLs (Years of Life Lost),Saudi Arabia,Female,20-24 years,Colon and rectum cancer,Number,2019,190.99288296051654,305.0262359287517,108.5940282029848
YLLs (Years of Life Lost),Saudi Arabia,Male,25-29 years,Colon and rectum cancer,Number,2019,604.5408830489184,975.3711010225306,339.23244579516563
YLLs (Years of Life Lost),Saudi Arabia,Female,25-29 years,Colon and rectum cancer,Number,2019,479.9374817991405,741.5283830472197,291.77150346815216
YLLs (Years of Life Lost),Saudi Arabia,Male,30-34 years,Colon and rectum cancer,Number,2019,1644.2348794684203,2702.7378224182607,934.1347350897454
YLLs (Years of Life Lost),Saudi Arabia,Female,30-34 years,Colon and rectum cancer,Number,2019,1131.6036601684082,1825.8289435295505,662.0989805371647
YLLs (Years of Life Lost),Saudi Arabia,Male,35-39 years,Colon and rectum cancer,Number,2019,2811.6473910947434,5112.902002779109,1547.761871571585
YLLs (Years of Life Lost),Saudi Arabia,Female,35-39 years,Colon and rectum cancer,Number,2019,1848.4719554424776,2890.4775194438444,1151.017770140208
YLLs (Years of Life Lost),Saudi Arabia,Male,40-44 years,Colon and rectum cancer,Number,2019,3891.911379225082,6390.273090808147,2228.899093431811
YLLs (Years of Life Lost),Saudi Arabia,Female,40-44 years,Colon and rectum cancer,Number,2019,2847.439468184915,4410.327846997108,1718.4988199270585
YLLs (Years of Life Lost),Saudi Arabia,Male,45-49 years,Colon and rectum cancer,Number,2019,4172.981182627732,6683.299703187518,2474.9688685183505
YLLs (Years of Life Lost),Saudi Arabia,Female,45-49 years,Colon and rectum cancer,Number,2019,3617.828741401882,5416.66884352018,2210.864125760534
YLLs (Years of Life Lost),Saudi Arabia,Male,50-54 years,Colon and rectum cancer,Number,2019,3878.3530682241926,5903.437871421205,2368.2052816176233
YLLs (Years of Life Lost),Saudi Arabia,Female,50-54 years,Colon and rectum cancer,Number,2019,3625.319779900187,5399.666760857315,2268.819128769855
YLLs (Years of Life Lost),Saudi Arabia,Male,55-59 years,Colon and rectum cancer,Number,2019,3567.549605555462,5298.564416310165,2318.0653137344207
YLLs (Years of Life Lost),Saudi Arabia,Female,55-59 years,Colon and rectum cancer,Number,2019,2789.927307009907,4140.719646211195,1754.2127835014517
YLLs (Years of Life Lost),Saudi Arabia,Male,60-64 years,Colon and rectum cancer,Number,2019,3108.867472568884,4580.421226084269,2009.5749586797112
YLLs (Years of Life Lost),Saudi Arabia,Female,60-64 years,Colon and rectum cancer,Number,2019,2093.2764486638107,2969.1740726723374,1376.2740143614988
YLLs (Years of Life Lost),Saudi Arabia,Male,65-69 years,Colon and rectum cancer,Number,2019,2503.25134448848,3570.5378807335164,1692.0335233040082
YLLs (Years of Life Lost),Saudi Arabia,Female,65-69 years,Colon and rectum cancer,Number,2019,1409.6344277835708,2004.130676659904,919.2630012927875
YLLs (Years of Life Lost),Saudi Arabia,Male,70-74 years,Colon and rectum cancer,Number,2019,1825.4098842137043,2615.625021933726,1233.1250618130255
YLLs (Years of Life Lost),Saudi Arabia,Female,70-74 years,Colon and rectum cancer,Number,2019,927.4968631554603,1314.3354603628848,630.4394992052975
YLLs (Years of Life Lost),Saudi Arabia,Male,75-79 years,Colon and rectum cancer,Number,2019,949.4101074331344,1320.5461147373253,653.9361915202838
YLLs (Years of Life Lost),Saudi Arabia,Female,75-79 years,Colon and rectum cancer,Number,2019,559.9459775419041,769.8016349938852,387.86131575808173
YLLs (Years of Life Lost),Saudi Arabia,Male,80-84,Colon and rectum cancer,Number,2019,424.07985247729863,617.034597740491,281.23273601425984
YLLs (Years of Life Lost),Saudi Arabia,Female,80-84,Colon and rectum cancer,Number,2019,343.99548903509856,484.56406838402773,234.029481186459
YLLs (Years of Life Lost),Saudi Arabia,Male,85-89,Colon and rectum cancer,Number,2019,183.43401128352883,267.213189309128,120.78032071525328
YLLs (Years of Life Lost),Saudi Arabia,Female,85-89,Colon and rectum cancer,Number,2019,195.64925306868085,285.9811788767218,129.74544667384623
YLLs (Years of Life Lost),Saudi Arabia,Male,90-94,Colon and rectum cancer,Number,2019,68.24885513257485,100.72936012815411,43.40849772335075
YLLs (Years of Life Lost),Saudi Arabia,Female,90-94,Colon and rectum cancer,Number,2019,83.55196699015451,123.85301212878709,51.35058683857283
YLLs (Years of Life Lost),Saudi Arabia,Male,95+ years,Colon and rectum cancer,Number,2019,15.278399233283293,23.51094969978165,8.954552848674755
YLLs (Years of Life Lost),Saudi Arabia,Female,95+ years,Colon and rectum cancer,Number,2019,15.521835238550437,24.94050589289276,9.04822351243327
Prevalence,Saudi Arabia,Male,<5 years,Ischemic stroke,Number,2019,395.14552759965693,522.8223653593656,299.1119581509744
Prevalence,Saudi Arabia,Female,<5 years,Ischemic stroke,Number,2019,467.8563850931424,638.7177408937247,348.17239791316973
Prevalence,Saudi Arabia,Male,5-9 years,Ischemic stroke,Number,2019,1131.6305994089053,1519.1698233196082,836.4946479116403
Prevalence,Saudi Arabia,Female,5-9 years,Ischemic stroke,Number,2019,1423.5532142456525,1981.1925271846999,1034.061721813206
Prevalence,Saudi Arabia,Male,80-84,Diabetes mellitus type 2,Number,2019,15629.518373266721,17339.34242839162,14041.661737201754
